State,District,Market,Crop,Date,Min_Price_Rs_per_Quintal,Max_Price_Rs_per_Quintal,Modal_Price_Rs_per_Quintal
Andhra Pradesh,Guntur,Central Mandi,Groundnut,2025-11-01,5337.88,6266.2,5802.04
Andhra Pradesh,Guntur,Main Market,Groundnut,2025-12-01,5331.15,6258.3,5794.73
Andhra Pradesh,Guntur,Agricultural Market,Chilli,2020-01-01,8744.92,10265.77,9505.35
Andhra Pradesh,Guntur,Main Market,Chilli,2020-02-01,9150.81,10742.26,9946.54
Andhra Pradesh,Guntur,Main Market,Chilli,2020-03-01,10881.03,12773.38,11827.21
Andhra Pradesh,Guntur,Central Mandi,Chilli,2020-04-01,11166.9,13108.97,12137.93
Andhra Pradesh,Guntur,Main Market,Chilli,2020-05-01,10904.69,12801.16,11852.92
Andhra Pradesh,Guntur,Central Mandi,Chilli,2020-06-01,10109.47,11867.63,10988.55
Andhra Pradesh,Guntur,Central Mandi,Chilli,2020-07-01,9150.5,10741.89,9946.19
Andhra Pradesh,Guntur,Main Market,Chilli,2020-08-01,9516.35,11171.37,10343.86
Andhra Pradesh,Guntur,Central Mandi,Chilli,2020-09-01,8100.39,9509.16,8804.78
Andhra Pradesh,Guntur,Main Market,Chilli,2020-10-01,8992.41,10556.3,9774.35
Andhra Pradesh,Guntur,Central Mandi,Chilli,2020-11-01,8576.33,10067.87,9322.1
Andhra Pradesh,Guntur,Main Market,Chilli,2020-12-01,9174.99,10770.64,9972.82
Andhra Pradesh,Guntur,Central Mandi,Chilli,2021-01-01,10347.41,12146.96,11247.18
Andhra Pradesh,Guntur,Main Market,Chilli,2021-02-01,10586.77,12427.95,11507.36
Andhra Pradesh,Guntur,Main Market,Chilli,2021-03-01,11971.04,14052.96,13012.0
Andhra Pradesh,Guntur,Central Mandi,Chilli,2021-04-01,10580.42,12420.49,11500.45
Andhra Pradesh,Guntur,Agricultural Market,Chilli,2021-05-01,10693.35,12553.06,11623.2
Andhra Pradesh,Guntur,Main Market,Chilli,2021-06-01,10680.08,12537.48,11608.78
Andhra Pradesh,Guntur,Main Market,Chilli,2021-07-01,9576.7,11242.22,10409.46
Andhra Pradesh,Guntur,Agricultural Market,Chilli,2021-08-01,9154.26,10746.3,9950.28
Andhra Pradesh,Guntur,Main Market,Chilli,2021-09-01,8552.5,10039.89,9296.2
Andhra Pradesh,Guntur,Central Mandi,Chilli,2021-10-01,8324.34,9772.05,9048.19
Andhra Pradesh,Guntur,Main Market,Chilli,2021-11-01,8159.91,9579.03,8869.47
Andhra Pradesh,Guntur,Agricultural Market,Chilli,2021-12-01,8380.11,9837.53,9108.82
Andhra Pradesh,Guntur,Main Market,Chilli,2022-01-01,9827.03,11536.08,10681.55
Andhra Pradesh,Guntur,Central Mandi,Chilli,2022-02-01,11243.35,13198.71,12221.03
Andhra Pradesh,Guntur,Central Mandi,Chilli,2022-03-01,11643.9,13668.93,12656.41
Andhra Pradesh,Guntur,Main Market,Chilli,2022-04-01,11445.55,13436.08,12440.82
Andhra Pradesh,Guntur,Central Mandi,Chilli,2022-05-01,11081.15,13008.31,12044.73
Andhra Pradesh,Guntur,Agricultural Market,Chilli,2022-06-01,11457.11,13449.65,12453.38
Andhra Pradesh,Guntur,Central Mandi,Chilli,2022-07-01,10867.52,12757.52,11812.52
Andhra Pradesh,Guntur,Agricultural Market,Chilli,2022-08-01,9159.5,10752.46,9955.98
Andhra Pradesh,Guntur,Agricultural Market,Chilli,2022-09-01,9201.28,10801.5,10001.39
Andhra Pradesh,Guntur,Main Market,Chilli,2022-10-01,8426.41,9891.87,9159.14
Andhra Pradesh,Guntur,Main Market,Chilli,2022-11-01,9137.88,10727.08,9932.48
Andhra Pradesh,Guntur,Central Mandi,Chilli,2022-12-01,9357.16,10984.49,10170.82
Andhra Pradesh,Guntur,Central Mandi,Chilli,2023-01-01,10625.4,12473.29,11549.35
Andhra Pradesh,Guntur,Main Market,Chilli,2023-02-01,11800.78,13853.09,12826.94
Andhra Pradesh,Guntur,Central Mandi,Chilli,2023-03-01,10847.47,12733.99,11790.73
Andhra Pradesh,Guntur,Central Mandi,Chilli,2023-04-01,12165.61,14281.37,13223.49
Andhra Pradesh,Guntur,Central Mandi,Chilli,2023-05-01,11704.02,13739.5,12721.76
Andhra Pradesh,Guntur,Central Mandi,Chilli,2023-06-01,10378.49,12183.44,11280.97
Andhra Pradesh,Guntur,Agricultural Market,Chilli,2023-07-01,10161.83,11929.1,11045.47
Andhra Pradesh,Guntur,Agricultural Market,Chilli,2023-08-01,8834.5,10370.93,9602.71
Andhra Pradesh,Guntur,Central Mandi,Chilli,2023-09-01,9519.48,11175.04,10347.26
Andhra Pradesh,Guntur,Main Market,Chilli,2023-10-01,8574.11,10065.26,9319.69
Andhra Pradesh,Guntur,Agricultural Market,Chilli,2023-11-01,9786.23,11488.18,10637.21
Andhra Pradesh,Guntur,Agricultural Market,Chilli,2023-12-01,10428.72,12242.41,11335.57
Andhra Pradesh,Guntur,Agricultural Market,Chilli,2024-01-01,10715.96,12579.61,11647.78
Andhra Pradesh,Guntur,Central Mandi,Chilli,2024-02-01,11585.1,13599.9,12592.5
Andhra Pradesh,Guntur,Main Market,Chilli,2024-03-01,10815.54,12696.51,11756.02
Andhra Pradesh,Guntur,Agricultural Market,Chilli,2024-04-01,11978.84,14062.12,13020.48
Andhra Pradesh,Guntur,Main Market,Chilli,2024-05-01,11324.3,13293.74,12309.02
Andhra Pradesh,Guntur,Agricultural Market,Chilli,2024-06-01,11534.55,13540.56,12537.56
Andhra Pradesh,Guntur,Main Market,Chilli,2024-07-01,9950.93,11681.53,10816.23
Andhra Pradesh,Guntur,Central Mandi,Chilli,2024-08-01,9757.76,11454.76,10606.26
Andhra Pradesh,Guntur,Central Mandi,Chilli,2024-09-01,10095.72,11851.5,10973.61
Andhra Pradesh,Guntur,Main Market,Chilli,2024-10-01,9569.62,11233.9,10401.76
Andhra Pradesh,Guntur,Main Market,Chilli,2024-11-01,9835.99,11546.6,10691.3
Andhra Pradesh,Guntur,Agricultural Market,Chilli,2024-12-01,9771.32,11470.68,10621.0
Andhra Pradesh,Guntur,Central Mandi,Chilli,2025-01-01,10461.52,12280.91,11371.21
Andhra Pradesh,Guntur,Main Market,Chilli,2025-02-01,9673.15,11355.44,10514.29
Andhra Pradesh,Guntur,Agricultural Market,Chilli,2025-03-01,11030.43,12948.77,11989.6
Andhra Pradesh,Guntur,Main Market,Chilli,2025-04-01,13051.79,15321.66,14186.72
Andhra Pradesh,Guntur,Central Mandi,Chilli,2025-05-01,10665.79,12520.71,11593.25
Andhra Pradesh,Guntur,Central Mandi,Chilli,2025-06-01,9725.06,11416.37,10570.72
Andhra Pradesh,Guntur,Agricultural Market,Chilli,2025-07-01,11912.65,13984.41,12948.53
Andhra Pradesh,Guntur,Main Market,Chilli,2025-08-01,9995.92,11734.34,10865.13
Andhra Pradesh,Guntur,Agricultural Market,Chilli,2025-09-01,8992.17,10556.03,9774.1
Andhra Pradesh,Guntur,Central Mandi,Chilli,2025-10-01,9545.23,11205.27,10375.25
Andhra Pradesh,Guntur,Central Mandi,Chilli,2025-11-01,9889.11,11608.96,10749.03
Andhra Pradesh,Guntur,Central Mandi,Chilli,2025-12-01,10118.4,11878.12,10998.26
Andhra Pradesh,Krishna,Agricultural Market,Rice,2020-01-01,2029.07,2381.95,2205.51
Andhra Pradesh,Krishna,Central Mandi,Rice,2020-02-01,2219.0,2604.91,2411.96
Andhra Pradesh,Krishna,Agricultural Market,Rice,2020-03-01,2102.24,2467.85,2285.04
Andhra Pradesh,Krishna,Central Mandi,Rice,2020-04-01,2282.41,2679.35,2480.88
Andhra Pradesh,Krishna,Central Mandi,Rice,2020-05-01,2225.35,2612.37,2418.86
Andhra Pradesh,Krishna,Main Market,Rice,2020-06-01,2235.32,2624.07,2429.69
Andhra Pradesh,Krishna,Central Mandi,Rice,2020-07-01,1996.14,2343.29,2169.71
Andhra Pradesh,Krishna,Main Market,Rice,2020-08-01,1891.04,2219.91,2055.48
Andhra Pradesh,Krishna,Central Mandi,Rice,2020-09-01,1833.38,2152.22,1992.8
Andhra Pradesh,Krishna,Agricultural Market,Rice,2020-10-01,1820.37,2136.96,1978.67
Andhra Pradesh,Krishna,Agricultural Market,Rice,2020-11-01,1728.26,2028.82,1878.54
Andhra Pradesh,Krishna,Central Mandi,Rice,2020-12-01,1906.28,2237.81,2072.05
Andhra Pradesh,Krishna,Agricultural Market,Rice,2021-01-01,2226.19,2613.36,2419.78
Andhra Pradesh,Krishna,Agricultural Market,Rice,2021-02-01,2025.97,2378.32,2202.15
Andhra Pradesh,Krishna,Main Market,Rice,2021-03-01,2067.1,2426.59,2246.84
Andhra Pradesh,Krishna,Agricultural Market,Rice,2021-04-01,2241.51,2631.34,2436.42
Andhra Pradesh,Krishna,Main Market,Rice,2021-05-01,2393.84,2810.16,2602.0
Andhra Pradesh,Krishna,Main Market,Rice,2021-06-01,2082.64,2444.84,2263.74
Andhra Pradesh,Krishna,Central Mandi,Rice,2021-07-01,2192.42,2573.71,2383.06
Andhra Pradesh,Krishna,Main Market,Rice,2021-08-01,2117.86,2486.19,2302.02
Andhra Pradesh,Krishna,Agricultural Market,Rice,2021-09-01,1813.1,2128.42,1970.76
Andhra Pradesh,Krishna,Central Mandi,Rice,2021-10-01,1826.52,2144.17,1985.34
Andhra Pradesh,Krishna,Central Mandi,Rice,2021-11-01,1950.77,2290.04,2120.4
Andhra Pradesh,Krishna,Main Market,Rice,2021-12-01,2071.35,2431.58,2251.46
Andhra Pradesh,Krishna,Agricultural Market,Rice,2022-01-01,2032.14,2385.56,2208.85
Andhra Pradesh,Krishna,Central Mandi,Rice,2022-02-01,2135.0,2506.3,2320.65
Andhra Pradesh,Krishna,Main Market,Rice,2022-03-01,2319.76,2723.19,2521.48
Andhra Pradesh,Krishna,Agricultural Market,Rice,2022-04-01,2464.94,2893.62,2679.28
Andhra Pradesh,Krishna,Central Mandi,Rice,2022-05-01,2468.81,2898.17,2683.49
Andhra Pradesh,Krishna,Main Market,Rice,2022-06-01,2317.99,2721.12,2519.56
Andhra Pradesh,Krishna,Main Market,Rice,2022-07-01,2175.87,2554.28,2365.07
Andhra Pradesh,Krishna,Main Market,Rice,2022-08-01,1941.81,2279.52,2110.66
Andhra Pradesh,Krishna,Central Mandi,Rice,2022-09-01,1936.97,2273.83,2105.4
Andhra Pradesh,Krishna,Main Market,Rice,2022-10-01,1779.08,2088.48,1933.78
Andhra Pradesh,Krishna,Main Market,Rice,2022-11-01,1803.56,2117.23,1960.39
Andhra Pradesh,Krishna,Main Market,Rice,2022-12-01,2033.43,2387.07,2210.25
Andhra Pradesh,Krishna,Agricultural Market,Rice,2023-01-01,2166.52,2543.3,2354.91
Andhra Pradesh,Krishna,Main Market,Rice,2023-02-01,2315.74,2718.48,2517.11
Andhra Pradesh,Krishna,Central Mandi,Rice,2023-03-01,2561.76,3007.28,2784.52
Andhra Pradesh,Krishna,Agricultural Market,Rice,2023-04-01,2584.64,3034.14,2809.39
Andhra Pradesh,Krishna,Central Mandi,Rice,2023-05-01,2466.66,2895.64,2681.15
Andhra Pradesh,Krishna,Central Mandi,Rice,2023-06-01,2375.82,2789.0,2582.41
Andhra Pradesh,Krishna,Agricultural Market,Rice,2023-07-01,1939.21,2276.46,2107.83
Andhra Pradesh,Krishna,Main Market,Rice,2023-08-01,2167.2,2544.11,2355.66
Andhra Pradesh,Krishna,Agricultural Market,Rice,2023-09-01,1876.87,2203.28,2040.07
Andhra Pradesh,Krishna,Agricultural Market,Rice,2023-10-01,1753.32,2058.24,1905.78
Andhra Pradesh,Krishna,Main Market,Rice,2023-11-01,1767.12,2074.45,1920.79
Andhra Pradesh,Krishna,Agricultural Market,Rice,2023-12-01,2047.33,2403.39,2225.36
Andhra Pradesh,Krishna,Main Market,Rice,2024-01-01,2250.73,2642.16,2446.44
Andhra Pradesh,Krishna,Central Mandi,Rice,2024-02-01,2427.16,2849.27,2638.21
Andhra Pradesh,Krishna,Main Market,Rice,2024-03-01,2461.32,2889.37,2675.34
Andhra Pradesh,Krishna,Agricultural Market,Rice,2024-04-01,2451.94,2878.36,2665.15
Andhra Pradesh,Krishna,Main Market,Rice,2024-05-01,2530.07,2970.08,2750.07
Andhra Pradesh,Krishna,Central Mandi,Rice,2024-06-01,2491.97,2925.35,2708.66
Andhra Pradesh,Krishna,Main Market,Rice,2024-07-01,2137.82,2509.62,2323.72
Andhra Pradesh,Krishna,Main Market,Rice,2024-08-01,2169.11,2546.34,2357.72
Andhra Pradesh,Krishna,Main Market,Rice,2024-09-01,2011.61,2361.46,2186.54
Andhra Pradesh,Krishna,Main Market,Rice,2024-10-01,2101.61,2467.11,2284.36
Andhra Pradesh,Krishna,Main Market,Rice,2024-11-01,2049.0,2405.34,2227.17
Andhra Pradesh,Krishna,Agricultural Market,Rice,2024-12-01,1942.07,2279.82,2110.95
Andhra Pradesh,Krishna,Central Mandi,Rice,2025-01-01,2434.71,2858.14,2646.43
Andhra Pradesh,Krishna,Central Mandi,Rice,2025-02-01,2504.72,2940.32,2722.52
Andhra Pradesh,Krishna,Agricultural Market,Rice,2025-03-01,2553.66,2997.77,2775.72
Andhra Pradesh,Krishna,Main Market,Rice,2025-04-01,2423.88,2845.43,2634.66
Andhra Pradesh,Krishna,Central Mandi,Rice,2025-05-01,2735.43,3211.16,2973.3
Andhra Pradesh,Krishna,Central Mandi,Rice,2025-06-01,2375.77,2788.95,2582.36
Andhra Pradesh,Krishna,Central Mandi,Rice,2025-07-01,2166.42,2543.19,2354.8
Andhra Pradesh,Krishna,Agricultural Market,Rice,2025-08-01,2017.9,2368.83,2193.36
Andhra Pradesh,Krishna,Main Market,Rice,2025-09-01,2026.04,2378.39,2202.22
Andhra Pradesh,Krishna,Central Mandi,Rice,2025-10-01,2012.6,2362.62,2187.61
Andhra Pradesh,Krishna,Agricultural Market,Rice,2025-11-01,2043.82,2399.27,2221.55
Andhra Pradesh,Krishna,Central Mandi,Rice,2025-12-01,2125.27,2494.88,2310.08
Andhra Pradesh,Krishna,Main Market,Maize,2020-01-01,1691.19,1985.31,1838.25
Andhra Pradesh,Krishna,Central Mandi,Maize,2020-02-01,1882.25,2209.6,2045.93
Andhra Pradesh,Krishna,Central Mandi,Maize,2020-03-01,2047.2,2403.24,2225.22
Andhra Pradesh,Krishna,Main Market,Maize,2020-04-01,1876.21,2202.51,2039.36
Andhra Pradesh,Krishna,Main Market,Maize,2020-05-01,1790.88,2102.34,1946.61
Andhra Pradesh,Krishna,Agricultural Market,Maize,2020-06-01,1666.43,1956.25,1811.34
Andhra Pradesh,Krishna,Central Mandi,Maize,2020-07-01,1634.26,1918.48,1776.37
Andhra Pradesh,Krishna,Main Market,Maize,2020-08-01,1620.28,1902.06,1761.17
Andhra Pradesh,Krishna,Main Market,Maize,2020-09-01,1531.52,1797.87,1664.69
Andhra Pradesh,Krishna,Main Market,Maize,2020-10-01,1560.7,1832.12,1696.41
Andhra Pradesh,Krishna,Central Mandi,Maize,2020-11-01,1621.96,1904.04,1763.0
Andhra Pradesh,Krishna,Main Market,Maize,2020-12-01,1644.87,1930.94,1787.9
Andhra Pradesh,Krishna,Agricultural Market,Maize,2021-01-01,1897.98,2228.07,2063.02
Andhra Pradesh,Krishna,Main Market,Maize,2021-02-01,1864.97,2189.31,2027.14
Andhra Pradesh,Krishna,Main Market,Maize,2021-03-01,1916.1,2249.34,2082.72
Andhra Pradesh,Krishna,Agricultural Market,Maize,2021-04-01,2125.37,2495.0,2310.19
Andhra Pradesh,Krishna,Main Market,Maize,2021-05-01,2210.5,2594.94,2402.72
Andhra Pradesh,Krishna,Central Mandi,Maize,2021-06-01,2036.89,2391.13,2214.01
Andhra Pradesh,Krishna,Agricultural Market,Maize,2021-07-01,1643.36,1929.16,1786.26
Andhra Pradesh,Krishna,Main Market,Maize,2021-08-01,1722.98,2022.63,1872.8
Andhra Pradesh,Krishna,Central Mandi,Maize,2021-09-01,1833.66,2152.55,1993.11
Andhra Pradesh,Krishna,Central Mandi,Maize,2021-10-01,1684.99,1978.03,1831.51
Andhra Pradesh,Krishna,Central Mandi,Maize,2021-11-01,1575.6,1849.62,1712.61
Andhra Pradesh,Krishna,Main Market,Maize,2021-12-01,1705.96,2002.65,1854.3
Andhra Pradesh,Krishna,Agricultural Market,Maize,2022-01-01,1644.42,1930.4,1787.41
Andhra Pradesh,Krishna,Agricultural Market,Maize,2022-02-01,1904.25,2235.43,2069.84
Andhra Pradesh,Krishna,Agricultural Market,Maize,2022-03-01,2265.68,2659.71,2462.7
Andhra Pradesh,Krishna,Main Market,Maize,2022-04-01,2262.94,2656.5,2459.72
Andhra Pradesh,Krishna,Main Market,Maize,2022-05-01,1892.7,2221.86,2057.28
Andhra Pradesh,Krishna,Main Market,Maize,2022-06-01,2074.5,2435.28,2254.89
Andhra Pradesh,Krishna,Main Market,Maize,2022-07-01,1654.53,1942.27,1798.4
Andhra Pradesh,Krishna,Central Mandi,Maize,2022-08-01,1723.39,2023.11,1873.25
Andhra Pradesh,Krishna,Central Mandi,Maize,2022-09-01,1664.95,1954.51,1809.73
Andhra Pradesh,Krishna,Agricultural Market,Maize,2022-10-01,1563.71,1835.66,1699.69
Andhra Pradesh,Krishna,Agricultural Market,Maize,2022-11-01,1478.29,1735.39,1606.84
Andhra Pradesh,Krishna,Main Market,Maize,2022-12-01,1716.53,2015.06,1865.79
Andhra Pradesh,Krishna,Main Market,Maize,2023-01-01,1768.91,2076.54,1922.72
Andhra Pradesh,Krishna,Central Mandi,Maize,2023-02-01,2252.47,2644.2,2448.34
Andhra Pradesh,Krishna,Agricultural Market,Maize,2023-03-01,1963.96,2305.52,2134.74
Andhra Pradesh,Krishna,Central Mandi,Maize,2023-04-01,2169.5,2546.8,2358.15
Andhra Pradesh,Krishna,Main Market,Maize,2023-05-01,1925.28,2260.11,2092.7
Andhra Pradesh,Krishna,Central Mandi,Maize,2023-06-01,1959.11,2299.82,2129.47
Andhra Pradesh,Krishna,Central Mandi,Maize,2023-07-01,1893.96,2223.35,2058.65
Andhra Pradesh,Krishna,Main Market,Maize,2023-08-01,1597.27,1875.06,1736.17
Andhra Pradesh,Krishna,Agricultural Market,Maize,2023-09-01,1829.53,2147.71,1988.62
Andhra Pradesh,Krishna,Central Mandi,Maize,2023-10-01,1704.37,2000.78,1852.58
Andhra Pradesh,Krishna,Central Mandi,Maize,2023-11-01,1401.56,1645.31,1523.44
Andhra Pradesh,Krishna,Central Mandi,Maize,2023-12-01,1725.18,2025.21,1875.19
Andhra Pradesh,Krishna,Agricultural Market,Maize,2024-01-01,1771.92,2080.08,1926.0
Andhra Pradesh,Krishna,Agricultural Market,Maize,2024-02-01,2053.24,2410.32,2231.78
Andhra Pradesh,Krishna,Agricultural Market,Maize,2024-03-01,2128.52,2498.7,2313.61
Andhra Pradesh,Krishna,Agricultural Market,Maize,2024-04-01,2329.99,2735.21,2532.6
Andhra Pradesh,Krishna,Main Market,Maize,2024-05-01,2067.93,2427.57,2247.75
Andhra Pradesh,Krishna,Main Market,Maize,2024-06-01,1953.11,2292.78,2122.95
Andhra Pradesh,Krishna,Central Mandi,Maize,2024-07-01,1949.0,2287.96,2118.48
Andhra Pradesh,Krishna,Central Mandi,Maize,2024-08-01,1966.62,2308.64,2137.63
Andhra Pradesh,Krishna,Central Mandi,Maize,2024-09-01,1866.03,2190.56,2028.3
Andhra Pradesh,Krishna,Central Mandi,Maize,2024-10-01,1814.49,2130.05,1972.27
Andhra Pradesh,Krishna,Central Mandi,Maize,2024-11-01,1528.29,1794.08,1661.19
Andhra Pradesh,Krishna,Agricultural Market,Maize,2024-12-01,2041.35,2396.37,2218.86
Andhra Pradesh,Krishna,Central Mandi,Maize,2025-01-01,1907.91,2239.72,2073.82
Andhra Pradesh,Krishna,Agricultural Market,Maize,2025-02-01,2123.57,2492.89,2308.23
Andhra Pradesh,Krishna,Agricultural Market,Maize,2025-03-01,2232.84,2621.16,2427.0
Andhra Pradesh,Krishna,Main Market,Maize,2025-04-01,2084.07,2446.52,2265.3
Andhra Pradesh,Krishna,Agricultural Market,Maize,2025-05-01,2175.95,2554.37,2365.16
Andhra Pradesh,Krishna,Agricultural Market,Maize,2025-06-01,2289.41,2687.57,2488.49
Andhra Pradesh,Krishna,Agricultural Market,Maize,2025-07-01,2036.78,2391.01,2213.89
Andhra Pradesh,Krishna,Agricultural Market,Maize,2025-08-01,1768.59,2076.17,1922.38
Andhra Pradesh,Krishna,Central Mandi,Maize,2025-09-01,1754.13,2059.19,1906.66
Andhra Pradesh,Krishna,Agricultural Market,Maize,2025-10-01,1930.37,2266.09,2098.23
Andhra Pradesh,Krishna,Central Mandi,Maize,2025-11-01,1629.83,1913.28,1771.55
Andhra Pradesh,Krishna,Main Market,Maize,2025-12-01,1776.27,2085.19,1930.73
Andhra Pradesh,Krishna,Main Market,Cotton,2020-01-01,6363.14,7469.78,6916.46
Andhra Pradesh,Krishna,Central Mandi,Cotton,2020-02-01,6127.2,7192.8,6660.0
Andhra Pradesh,Krishna,Main Market,Cotton,2020-03-01,6762.19,7938.23,7350.21
Andhra Pradesh,Krishna,Main Market,Cotton,2020-04-01,6286.4,7379.69,6833.04
Andhra Pradesh,Krishna,Central Mandi,Cotton,2020-05-01,6923.09,8127.1,7525.09
Andhra Pradesh,Krishna,Central Mandi,Cotton,2020-06-01,7089.85,8322.87,7706.36
Andhra Pradesh,Krishna,Main Market,Cotton,2020-07-01,5827.78,6841.3,6334.54
Andhra Pradesh,Krishna,Central Mandi,Cotton,2020-08-01,5955.96,6991.78,6473.87
Andhra Pradesh,Krishna,Main Market,Cotton,2020-09-01,5873.69,6895.2,6384.44
Andhra Pradesh,Krishna,Agricultural Market,Cotton,2020-10-01,4995.58,5864.38,5429.98
Andhra Pradesh,Krishna,Central Mandi,Cotton,2020-11-01,5528.77,6490.3,6009.54
Andhra Pradesh,Krishna,Main Market,Cotton,2020-12-01,5595.3,6568.4,6081.85
Andhra Pradesh,Krishna,Main Market,Cotton,2021-01-01,6334.07,7435.64,6884.85
Andhra Pradesh,Krishna,Central Mandi,Cotton,2021-02-01,6657.08,7814.84,7235.96
Andhra Pradesh,Krishna,Main Market,Cotton,2021-03-01,6746.93,7920.31,7333.62
Andhra Pradesh,Krishna,Central Mandi,Cotton,2021-04-01,7369.66,8651.34,8010.5
Andhra Pradesh,Krishna,Agricultural Market,Cotton,2021-05-01,6913.44,8115.77,7514.61
Andhra Pradesh,Krishna,Agricultural Market,Cotton,2021-06-01,6984.05,8198.67,7591.36
Andhra Pradesh,Krishna,Central Mandi,Cotton,2021-07-01,6431.28,7549.77,6990.52
Andhra Pradesh,Krishna,Agricultural Market,Cotton,2021-08-01,6349.77,7454.07,6901.92
Andhra Pradesh,Krishna,Central Mandi,Cotton,2021-09-01,5118.5,6008.67,5563.58
Andhra Pradesh,Krishna,Central Mandi,Cotton,2021-10-01,5588.42,6560.32,6074.37
Andhra Pradesh,Krishna,Agricultural Market,Cotton,2021-11-01,5665.68,6651.02,6158.35
Andhra Pradesh,Krishna,Main Market,Cotton,2021-12-01,5707.16,6699.71,6203.44
Andhra Pradesh,Krishna,Agricultural Market,Cotton,2022-01-01,6460.77,7584.39,7022.58
Andhra Pradesh,Krishna,Agricultural Market,Cotton,2022-02-01,6767.94,7944.97,7356.45
Andhra Pradesh,Krishna,Central Mandi,Cotton,2022-03-01,6841.69,8031.55,7436.62
Andhra Pradesh,Krishna,Agricultural Market,Cotton,2022-04-01,7206.02,8459.24,7832.63
Andhra Pradesh,Krishna,Central Mandi,Cotton,2022-05-01,6891.91,8090.5,7491.2
Andhra Pradesh,Krishna,Agricultural Market,Cotton,2022-06-01,7194.0,8445.13,7819.56
Andhra Pradesh,Krishna,Central Mandi,Cotton,2022-07-01,6665.57,7824.8,7245.18
Andhra Pradesh,Krishna,Central Mandi,Cotton,2022-08-01,5894.99,6920.21,6407.6
Andhra Pradesh,Krishna,Main Market,Cotton,2022-09-01,6317.39,7416.07,6866.73
Andhra Pradesh,Krishna,Agricultural Market,Cotton,2022-10-01,5188.86,6091.27,5640.07
Andhra Pradesh,Krishna,Central Mandi,Cotton,2022-11-01,5104.11,5991.78,5547.94
Andhra Pradesh,Krishna,Agricultural Market,Cotton,2022-12-01,6182.88,7258.16,6720.52
Andhra Pradesh,Krishna,Agricultural Market,Cotton,2023-01-01,7224.96,8481.47,7853.22
Andhra Pradesh,Krishna,Agricultural Market,Cotton,2023-02-01,7635.57,8963.5,8299.53
Andhra Pradesh,Krishna,Central Mandi,Cotton,2023-03-01,7464.08,8762.19,8113.13
Andhra Pradesh,Krishna,Main Market,Cotton,2023-04-01,7159.79,8404.97,7782.38
Andhra Pradesh,Krishna,Main Market,Cotton,2023-05-01,7663.95,8996.81,8330.38
Andhra Pradesh,Krishna,Central Mandi,Cotton,2023-06-01,7683.19,9019.39,8351.29
Andhra Pradesh,Krishna,Agricultural Market,Cotton,2023-07-01,7078.79,8309.88,7694.33
Andhra Pradesh,Krishna,Agricultural Market,Cotton,2023-08-01,6369.9,7477.7,6923.8
Andhra Pradesh,Krishna,Agricultural Market,Cotton,2023-09-01,6009.37,7054.48,6531.93
Andhra Pradesh,Krishna,Agricultural Market,Cotton,2023-10-01,5837.81,6853.09,6345.45
Andhra Pradesh,Krishna,Agricultural Market,Cotton,2023-11-01,6534.9,7671.4,7103.15
Andhra Pradesh,Krishna,Central Mandi,Cotton,2023-12-01,6711.93,7879.22,7295.58
Andhra Pradesh,Krishna,Central Mandi,Cotton,2024-01-01,6742.57,7915.2,7328.89
Andhra Pradesh,Krishna,Central Mandi,Cotton,2024-02-01,7184.01,8433.4,7808.71
Andhra Pradesh,Krishna,Central Mandi,Cotton,2024-03-01,7598.07,8919.48,8258.77
Andhra Pradesh,Krishna,Central Mandi,Cotton,2024-04-01,8228.79,9659.89,8944.34
Andhra Pradesh,Krishna,Main Market,Cotton,2024-05-01,7475.34,8775.4,8125.37
Andhra Pradesh,Krishna,Agricultural Market,Cotton,2024-06-01,7056.14,8283.29,7669.72
Andhra Pradesh,Krishna,Central Mandi,Cotton,2024-07-01,7103.87,8339.33,7721.6
Andhra Pradesh,Krishna,Main Market,Cotton,2024-08-01,6395.55,7507.81,6951.68
Andhra Pradesh,Krishna,Agricultural Market,Cotton,2024-09-01,6914.46,8116.97,7515.72
Andhra Pradesh,Krishna,Main Market,Cotton,2024-10-01,6455.27,7577.93,7016.6
Andhra Pradesh,Krishna,Central Mandi,Cotton,2024-11-01,6640.76,7795.68,7218.22
Andhra Pradesh,Krishna,Agricultural Market,Cotton,2024-12-01,7036.83,8260.63,7648.73
Andhra Pradesh,Krishna,Agricultural Market,Cotton,2025-01-01,7130.98,8371.15,7751.07
Andhra Pradesh,Krishna,Main Market,Cotton,2025-02-01,7974.46,9361.32,8667.89
Andhra Pradesh,Krishna,Main Market,Cotton,2025-03-01,7377.49,8660.54,8019.01
Andhra Pradesh,Krishna,Main Market,Cotton,2025-04-01,8172.95,9594.33,8883.64
